,CID,Group,1Depth
944,54894,9,대학교재/전문서적
945,54895,9,대학교재/전문서적
946,54896,9,대학교재/전문서적
947,54897,9,대학교재/전문서적
948,54898,9,대학교재/전문서적
949,54864,9,대학교재/전문서적
950,54865,9,대학교재/전문서적
951,54900,9,대학교재/전문서적
952,54901,9,대학교재/전문서적
953,54902,9,대학교재/전문서적
954,54903,9,대학교재/전문서적
955,54904,9,대학교재/전문서적
956,54905,9,대학교재/전문서적
957,54906,9,대학교재/전문서적
958,54907,9,대학교재/전문서적
959,54908,9,대학교재/전문서적
960,54909,9,대학교재/전문서적
961,54910,9,대학교재/전문서적
962,54911,9,대학교재/전문서적
963,54981,9,대학교재/전문서적
964,54982,9,대학교재/전문서적
965,54983,9,대학교재/전문서적
966,54984,9,대학교재/전문서적
967,54985,9,대학교재/전문서적
968,54986,9,대학교재/전문서적
969,54987,9,대학교재/전문서적
970,54988,9,대학교재/전문서적
971,54989,9,대학교재/전문서적
972,54871,9,대학교재/전문서적
973,54874,9,대학교재/전문서적
974,55008,9,대학교재/전문서적
975,55009,9,대학교재/전문서적
976,55010,9,대학교재/전문서적
977,54990,9,대학교재/전문서적
978,54991,9,대학교재/전문서적
979,54992,9,대학교재/전문서적
980,54993,9,대학교재/전문서적
981,54994,9,대학교재/전문서적
982,54995,9,대학교재/전문서적
983,54996,9,대학교재/전문서적
984,54997,9,대학교재/전문서적
985,54872,9,대학교재/전문서적
986,54876,9,대학교재/전문서적
987,55014,9,대학교재/전문서적
988,55015,9,대학교재/전문서적
989,55016,9,대학교재/전문서적
990,55017,9,대학교재/전문서적
991,55011,9,대학교재/전문서적
992,55012,9,대학교재/전문서적
993,55013,9,대학교재/전문서적
994,54875,9,대학교재/전문서적
995,54869,9,대학교재/전문서적
996,54955,9,대학교재/전문서적
997,54956,9,대학교재/전문서적
998,54957,9,대학교재/전문서적
999,54958,9,대학교재/전문서적
1000,54959,9,대학교재/전문서적
1001,54960,9,대학교재/전문서적
1002,54961,9,대학교재/전문서적
1003,54962,9,대학교재/전문서적
1004,54963,9,대학교재/전문서적
1005,54964,9,대학교재/전문서적
1006,54965,9,대학교재/전문서적
1007,54966,9,대학교재/전문서적
1008,54967,9,대학교재/전문서적
1009,54912,9,대학교재/전문서적
1010,54913,9,대학교재/전문서적
1011,54914,9,대학교재/전문서적
1012,54915,9,대학교재/전문서적
1013,54916,9,대학교재/전문서적
1014,54917,9,대학교재/전문서적
1015,54866,9,대학교재/전문서적
1016,54873,9,대학교재/전문서적
1017,54998,9,대학교재/전문서적
1018,54999,9,대학교재/전문서적
1019,55000,9,대학교재/전문서적
1020,55001,9,대학교재/전문서적
1021,55002,9,대학교재/전문서적
1022,55004,9,대학교재/전문서적
1023,55005,9,대학교재/전문서적
1024,55006,9,대학교재/전문서적
1025,55007,9,대학교재/전문서적
1026,55031,9,대학교재/전문서적
1027,55032,9,대학교재/전문서적
1028,55033,9,대학교재/전문서적
1029,55034,9,대학교재/전문서적
1030,55035,9,대학교재/전문서적
1031,55036,9,대학교재/전문서적
1032,55037,9,대학교재/전문서적
1033,55038,9,대학교재/전문서적
1034,54878,9,대학교재/전문서적
1035,54867,9,대학교재/전문서적
1036,54934,9,대학교재/전문서적
1037,54935,9,대학교재/전문서적
1038,54936,9,대학교재/전문서적
1039,54937,9,대학교재/전문서적
1040,54938,9,대학교재/전문서적
1041,54939,9,대학교재/전문서적
1042,54918,9,대학교재/전문서적
1043,54919,9,대학교재/전문서적
1044,54920,9,대학교재/전문서적
1045,54921,9,대학교재/전문서적
1046,54922,9,대학교재/전문서적
1047,54923,9,대학교재/전문서적
1048,54924,9,대학교재/전문서적
1049,54925,9,대학교재/전문서적
1050,54926,9,대학교재/전문서적
1051,54927,9,대학교재/전문서적
1052,54928,9,대학교재/전문서적
1053,54929,9,대학교재/전문서적
1054,54930,9,대학교재/전문서적
1055,54931,9,대학교재/전문서적
1056,54932,9,대학교재/전문서적
1057,54933,9,대학교재/전문서적
1058,142658,9,대학교재/전문서적
1059,54880,9,대학교재/전문서적
1060,54868,9,대학교재/전문서적
1061,54940,9,대학교재/전문서적
1062,54941,9,대학교재/전문서적
1063,54942,9,대학교재/전문서적
1064,54943,9,대학교재/전문서적
1065,54944,9,대학교재/전문서적
1066,54945,9,대학교재/전문서적
1067,54946,9,대학교재/전문서적
1068,54947,9,대학교재/전문서적
1069,54948,9,대학교재/전문서적
1070,54949,9,대학교재/전문서적
1071,54950,9,대학교재/전문서적
1072,54951,9,대학교재/전문서적
1073,54952,9,대학교재/전문서적
1074,54953,9,대학교재/전문서적
1075,54954,9,대학교재/전문서적
1076,55018,9,대학교재/전문서적
1077,55019,9,대학교재/전문서적
1078,55020,9,대학교재/전문서적
1079,55021,9,대학교재/전문서적
1080,55022,9,대학교재/전문서적
1081,55023,9,대학교재/전문서적
1082,55024,9,대학교재/전문서적
1083,55026,9,대학교재/전문서적
1084,55027,9,대학교재/전문서적
1085,55028,9,대학교재/전문서적
1086,55029,9,대학교재/전문서적
1087,55030,9,대학교재/전문서적
1088,54877,9,대학교재/전문서적
1089,8258,9,대학교재/전문서적
1090,8339,9,대학교재/전문서적
1091,8522,9,대학교재/전문서적
1092,8328,9,대학교재/전문서적
1093,8521,9,대학교재/전문서적
1094,8517,9,대학교재/전문서적
1095,16034,9,대학교재/전문서적
1096,17436,9,대학교재/전문서적
1097,8516,9,대학교재/전문서적
1098,8260,9,대학교재/전문서적
1099,13663,9,대학교재/전문서적
1100,8344,9,대학교재/전문서적
1101,8345,9,대학교재/전문서적
1102,8324,9,대학교재/전문서적
1103,8369,9,대학교재/전문서적
1104,8346,9,대학교재/전문서적
1105,8338,9,대학교재/전문서적
1106,8596,9,대학교재/전문서적
1107,8724,9,대학교재/전문서적
1108,8737,9,대학교재/전문서적
1109,8739,9,대학교재/전문서적
1110,8736,9,대학교재/전문서적
1111,8741,9,대학교재/전문서적
1112,8738,9,대학교재/전문서적
1113,8740,9,대학교재/전문서적
1114,164281,9,대학교재/전문서적
1115,165856,9,대학교재/전문서적
1116,164285,9,대학교재/전문서적
1117,165751,9,대학교재/전문서적
1118,165752,9,대학교재/전문서적
1119,165753,9,대학교재/전문서적
1120,165754,9,대학교재/전문서적
1121,165764,9,대학교재/전문서적
1122,165765,9,대학교재/전문서적
1123,165766,9,대학교재/전문서적
1124,165767,9,대학교재/전문서적
1125,165760,9,대학교재/전문서적
1126,165761,9,대학교재/전문서적
1127,165762,9,대학교재/전문서적
1128,165763,9,대학교재/전문서적
1129,165755,9,대학교재/전문서적
1130,165756,9,대학교재/전문서적
1131,165758,9,대학교재/전문서적
1132,165759,9,대학교재/전문서적
1133,164307,9,대학교재/전문서적
1134,164308,9,대학교재/전문서적
1135,164309,9,대학교재/전문서적
1136,164310,9,대학교재/전문서적
1137,164291,9,대학교재/전문서적
1138,164292,9,대학교재/전문서적
1139,164293,9,대학교재/전문서적
1140,164294,9,대학교재/전문서적
1141,164295,9,대학교재/전문서적
1142,164296,9,대학교재/전문서적
1143,164297,9,대학교재/전문서적
1144,164298,9,대학교재/전문서적
1145,164283,9,대학교재/전문서적
1146,165788,9,대학교재/전문서적
1147,165789,9,대학교재/전문서적
1148,165790,9,대학교재/전문서적
1149,165791,9,대학교재/전문서적
1150,165797,9,대학교재/전문서적
1151,165798,9,대학교재/전문서적
1152,165799,9,대학교재/전문서적
1153,165800,9,대학교재/전문서적
1154,165772,9,대학교재/전문서적
1155,165773,9,대학교재/전문서적
1156,165774,9,대학교재/전문서적
1157,165775,9,대학교재/전문서적
1158,165768,9,대학교재/전문서적
1159,165769,9,대학교재/전문서적
1160,165770,9,대학교재/전문서적
1161,165771,9,대학교재/전문서적
1162,165780,9,대학교재/전문서적
1163,165781,9,대학교재/전문서적
1164,165782,9,대학교재/전문서적
1165,165783,9,대학교재/전문서적
1166,165784,9,대학교재/전문서적
1167,165785,9,대학교재/전문서적
1168,165786,9,대학교재/전문서적
1169,165787,9,대학교재/전문서적
1170,165776,9,대학교재/전문서적
1171,165777,9,대학교재/전문서적
1172,165778,9,대학교재/전문서적
1173,165779,9,대학교재/전문서적
1174,165796,9,대학교재/전문서적
1175,165792,9,대학교재/전문서적
1176,165793,9,대학교재/전문서적
1177,165794,9,대학교재/전문서적
1178,164282,9,대학교재/전문서적
1179,164286,9,대학교재/전문서적
1180,164287,9,대학교재/전문서적
1181,164288,9,대학교재/전문서적
1182,164289,9,대학교재/전문서적
1183,164290,9,대학교재/전문서적
1184,165852,9,대학교재/전문서적
1185,165853,9,대학교재/전문서적
1186,165854,9,대학교재/전문서적
1187,165855,9,대학교재/전문서적
1188,165848,9,대학교재/전문서적
1189,165849,9,대학교재/전문서적
1190,165850,9,대학교재/전문서적
1191,165851,9,대학교재/전문서적
1192,165807,9,대학교재/전문서적
1193,165808,9,대학교재/전문서적
1194,165809,9,대학교재/전문서적
1195,165810,9,대학교재/전문서적
1196,165802,9,대학교재/전문서적
1197,165804,9,대학교재/전문서적
1198,165805,9,대학교재/전문서적
1199,165806,9,대학교재/전문서적
1200,165811,9,대학교재/전문서적
1201,165812,9,대학교재/전문서적
1202,165813,9,대학교재/전문서적
1203,165814,9,대학교재/전문서적
1204,164299,9,대학교재/전문서적
1205,164300,9,대학교재/전문서적
1206,164301,9,대학교재/전문서적
1207,164302,9,대학교재/전문서적
1208,164303,9,대학교재/전문서적
1209,164304,9,대학교재/전문서적
1210,164305,9,대학교재/전문서적
1211,164306,9,대학교재/전문서적
1212,164284,9,대학교재/전문서적
1213,165819,9,대학교재/전문서적
1214,165820,9,대학교재/전문서적
1215,165821,9,대학교재/전문서적
1216,165822,9,대학교재/전문서적
1217,165827,9,대학교재/전문서적
1218,165828,9,대학교재/전문서적
1219,165829,9,대학교재/전문서적
1220,165830,9,대학교재/전문서적
1221,165831,9,대학교재/전문서적
1222,165832,9,대학교재/전문서적
1223,165833,9,대학교재/전문서적
1224,165834,9,대학교재/전문서적
1225,165835,9,대학교재/전문서적
1226,165836,9,대학교재/전문서적
1227,165837,9,대학교재/전문서적
1228,165838,9,대학교재/전문서적
1229,165843,9,대학교재/전문서적
1230,165844,9,대학교재/전문서적
1231,165845,9,대학교재/전문서적
1232,165846,9,대학교재/전문서적
1233,165839,9,대학교재/전문서적
1234,165840,9,대학교재/전문서적
1235,165841,9,대학교재/전문서적
1236,165842,9,대학교재/전문서적
1237,165823,9,대학교재/전문서적
1238,165824,9,대학교재/전문서적
1239,165825,9,대학교재/전문서적
1240,165826,9,대학교재/전문서적
1241,165815,9,대학교재/전문서적
1242,165816,9,대학교재/전문서적
1243,165817,9,대학교재/전문서적
1244,165818,9,대학교재/전문서적
1245,2551,10,만화
1246,134823,10,만화
1247,3747,10,만화
1248,4668,10,만화
1249,4669,10,만화
1250,4671,10,만화
1251,4670,10,만화
1252,4673,10,만화
1253,36192,10,만화
1254,3748,10,만화
1255,3751,10,만화
1256,3936,10,만화
1257,3726,10,만화
1258,53820,10,만화
1259,2559,10,만화
1260,2564,10,만화
1261,13972,10,만화
1262,15772,10,만화
1263,15763,10,만화
1264,15769,10,만화
1265,15770,10,만화
1266,5788,10,만화
1267,3736,10,만화
1268,3737,10,만화
1269,32059,10,만화
1270,28470,10,만화
1271,5962,10,만화
1272,14109,10,만화
1273,14110,10,만화
1274,12088,10,만화
1275,7736,10,만화
1276,3939,10,만화
1277,3745,10,만화
1278,3865,10,만화
1279,3997,10,만화
1280,5592,10,만화
1281,9087,10,만화
1282,3862,10,만화
1283,3864,10,만화
1284,11955,10,만화
1285,3735,10,만화
1286,9931,10,만화
1287,9915,10,만화
1288,15771,10,만화
1289,32057,10,만화
1290,13400,10,만화
1291,3914,10,만화
1292,9286,10,만화
1293,9806,10,만화
1294,14102,10,만화
1295,12005,10,만화
1296,3857,10,만화
1297,3858,10,만화
1298,3859,10,만화
1299,7313,10,만화
1300,3728,10,만화
1301,2556,10,만화
1302,4133,10,만화
1303,4134,10,만화
1304,4135,10,만화
1305,4132,10,만화
1306,3313,10,만화
1307,3723,10,만화
1308,2553,10,만화
1309,2562,10,만화
1310,3727,10,만화
1311,2558,10,만화
1312,3724,10,만화
1313,3746,10,만화
1314,2554,10,만화
1315,3741,10,만화
1316,6130,10,만화
1317,3742,10,만화
1318,69901,10,만화
1319,3743,10,만화
1320,2561,10,만화
1321,3750,10,만화
1322,3949,10,만화
1323,33126,10,만화
1324,33125,10,만화
1325,9680,10,만화
1326,7443,10,만화
1327,3749,10,만화
1328,69397,10,만화
1329,150895,10,만화
1330,69398,10,만화
1331,119886,10,만화
1332,2552,10,만화
1333,798,11,사회과학
1334,51052,11,사회과학
1335,50999,11,사회과학
1336,51121,11,사회과학
1337,51117,11,사회과학
1338,51111,11,사회과학
1339,69510,11,사회과학
1340,51113,11,사회과학
1341,51119,11,사회과학
1342,51050,11,사회과학
1343,51396,11,사회과학
1344,51411,11,사회과학
1345,51401,11,사회과학
1346,66543,11,사회과학
1347,51407,11,사회과학
1348,51008,11,사회과학
1349,51046,11,사회과학
1350,51364,11,사회과학
1351,51372,11,사회과학
1352,51360,11,사회과학
1353,51356,11,사회과학
1354,51348,11,사회과학
1355,51359,11,사회과학
1356,51350,11,사회과학
1357,51366,11,사회과학
1358,51368,11,사회과학
1359,51369,11,사회과학
1360,51362,11,사회과학
1361,51352,11,사회과학
1362,51354,11,사회과학
1363,50992,11,사회과학
1364,51068,11,사회과학
1365,51061,11,사회과학
1366,51066,11,사회과학
1367,51064,11,사회과학
1368,51059,11,사회과학
1369,50995,11,사회과학
1370,51086,11,사회과학
1371,51078,11,사회과학
1372,51088,11,사회과학
1373,51084,11,사회과학
1374,51073,11,사회과학
